DateTime,Entries,UniqueIPs
1574587235,6488,6585
1574592636,6569,6672
1574597441,6545,6650
1574603435,6518,6623
1574609435,6451,6552
1574613635,6305,6402
1574619035,6361,6459
1574623835,6327,6424
1574628036,6292,6386
1574631634,6321,6416
1574637034,6227,6316
1574640633,6263,6353
1574644234,6274,6361
1574647833,6280,6366
1574653834,6237,6324
1574658634,6228,6312
1574664033,6300,6385
1574670034,6293,6374
1574675434,6307,6389
1574679637,6316,6396
1574683834,6272,6355
1574689234,6270,6352
1574693434,6338,6421
1574698834,6339,6422
1574703034,6302,6382
1574707235,6302,6383
1574712635,6354,6437
1574718636,6315,6398
1574723435,6342,6428
1574728236,6309,6396
1574732436,6315,6399
1574737836,6450,6536
1574741434,6502,6589
1574745636,6443,6526
1574750439,6457,6542
1574757037,6545,6636
1574766637,6575,6671
1574772638,6546,6642
1574778037,6570,6666
1574784038,6630,6727
1574788837,6668,6769
1574793637,6703,6807
1574800237,6749,6853
1574805037,6712,6817
1574809837,6710,6814
1574815237,6716,6820
1574820637,6709,6815
1574824235,6766,6873
1574829637,6778,6885
1574835637,6797,6906
1574841036,6798,6904
1574846438,6751,6853
1574851837,6805,6907
1574857836,6800,6908
1574861435,6759,6867
1574865038,6822,6932
1574868636,6780,6890
1574873437,6788,6897
1574878236,6778,6887
1574883037,6709,6815
1574886634,6739,6848
1574893836,6720,6828
1574898636,6625,6732
1574902836,6601,6710
1574907037,6606,6719
1574912437,6608,6722
1574917836,6620,6736
1574922037,6777,6897
1574927436,6864,6985
1574932838,6827,6954
1574938238,6934,7063
1574943637,6912,7041
1574948441,6834,6959
1574953837,6729,6848
1574959837,6819,6939
1574965243,6741,6852
1574970665,6746,6854
1574974889,6700,6808
1574978483,6752,6860
1574983296,6784,6896
1574988084,6814,6925
1574994095,6892,7007
1574998894,6863,6973
1575004892,6969,7081
1575010892,6933,7044
1575015089,6874,6985
1575021684,6853,6961
1575026436,6848,6957
1575031837,6840,6948
1575037836,6832,6936
1575042035,6796,6899
1575048035,6760,6864
1575052836,6776,6878
1575058840,6801,6904
1575063636,6697,6800
1575069036,6810,6913
1575073837,6831,6937
1575078035,6783,6889
1575081634,6831,6941
1575087635,6714,6823
1575093636,6681,6787
1575097835,6663,6768
1575103837,6634,6738
1575108636,6630,6732
1575114035,6618,6724
1575117634,6660,6771
1575122435,6633,6745
1575126034,6611,6724
1575130234,6520,6634
1575135034,6468,6580
1575138634,6527,6639
1575142234,6445,6554
1575145833,6483,6592
1575149434,6415,6523
1575153033,6462,6571
1575156634,6385,6493
1575163834,6370,6476
1575168634,6307,6408
1575174034,6297,6395
