DateTime,AddedIPs,RemovedIPs
1573330725,3,0
1573332745,2,0
1573334660,0,1
1573336584,1,0
1573338511,1,0
1573350744,1,0
1573362755,1,0
1573364674,1,0
1573366585,1,1
1573368511,1,0
1573372341,1,0
1573374267,0,2
1573382430,0,1
1573384386,0,3
1573388245,1,0
1573390158,1,1
1573393958,0,1
1573395899,1,0
1573398280,0,3
1573402375,0,1
1573404278,1,0
1573406442,1,0
1573414098,1,0
1573416274,0,2
1573418235,1,3
1573420112,0,1
1573422019,1,0
1573438144,0,1
1573447743,1,0
1573449624,0,1
1573451568,1,0
1573455880,1,1
1573461888,1,0
1573463818,0,5
1573467886,2,0
1573473957,1,0
1573475847,1,1
1573477769,0,1
1573481576,0,1
1573485397,2,0
1573489247,1,0
1573491172,0,2
1573501252,0,1
1573505551,2,0
1573507465,0,1
1573515397,1,0
1573519469,1,0
1573525238,1,0
1573527187,1,0
1573529098,1,0
1573536990,0,1
1573538914,1,0
1573542771,2,0
1573548513,0,4
1573550691,1,0
1573552591,0,2
1573554538,1,0
1573558650,1,0
1573560524,0,1
1573562427,0,1
1573570374,0,1
1573572282,0,1
1573574204,0,1
1573580454,1,0
1573586187,1,0
1573590026,1,0
1573591973,0,2
1573600580,1,0
1573606596,1,0
1573616675,1,0
1573622697,1,0
1573635155,0,8
1573637300,0,1
1573639289,1,0
1573649314,2,0
1573651252,1,0
1573657500,2,0
1573661328,1,0
1573665152,1,0
1573667064,1,0
1573673062,1,0
1573676911,1,0
1573681002,0,5
1573684887,1,0
1573687011,0,1
1573692745,1,0
1573698765,2,0
1573722474,0,2
1573724428,1,1
1573726626,2,0
1573733131,1,0
1573735000,0,2
1573737182,0,1
1573742930,0,2
1573748717,0,1
1573750582,0,1
1573754921,0,1
1573756851,0,1
1573758779,1,0
1573760667,1,1
1573764505,0,1
1573770275,1,0
1573776254,1,0
1573778175,1,0
1573785929,1,0
1573811351,0,1
1573813501,1,6
1573819751,0,1
1573826009,3,0
1573836071,1,0
1573842045,2,0
1573845866,1,1
1573847782,0,1
1573857889,1,0
1573861955,1,1
1573863902,2,0
1573874452,1,0
1573876340,1,0
1573878278,1,0
1573880175,1,0
1573894363,0,3
1573898728,0,1
1573906586,1,0
1573912390,1,3
1573916215,2,0
1573920573,1,0
1573922441,0,1
1573924361,1,0
1573928196,0,2
1573932280,0,1
1573938535,1,0
1573940437,1,0
1573944280,0,1
1573950057,0,2
1573951976,1,0
1573962038,0,1
1573964207,0,1
1573966118,1,0
1573968038,1,0
1573971876,1,0
1573973827,1,0
1573979796,1,0
1573981721,0,3
1573985579,1,0
1573993643,0,1
1573997777,0,1
1574001627,1,1
1574003803,1,1
1574005707,1,1
1574009551,1,1
1574023277,1,0
1574027063,0,1
1574032839,1,0
1574052739,0,1
1574054689,0,1
1574058747,1,1
1574060923,1,0
1574066934,0,4
1574070756,0,1
1574086641,0,1
1574088558,1,1
1574090453,1,0
1574092591,0,1
1574094538,0,1
1574104382,1,0
1574110361,0,1
1574112307,1,0
1574116364,1,0
1574118390,0,1
1574131956,1,0
1574138205,1,0
1574140374,2,0
1574142262,1,0
1574146339,0,1
1574148293,1,0
1574154760,0,1
1574156668,1,0
1574158651,1,0
